millisecond,x,y,minute,second,zone_played
465000,42.961616100143885,115.9212640983923,7,465,attacking
465000,50.15643149214894,63.24689670972108,7,465,middle
465000,58.70267717309044,116.54270136191654,7,465,attacking
465000,75.82416712780218,105.50228423829616,7,465,attacking
465000,48.10256421493926,115.16281298236458,7,465,attacking
465000,45.35000127387548,110.40754714312887,7,465,attacking
465000,68.7360393961905,115.10375610656338,7,465,attacking
465000,47.697396088965135,119.07534203472211,7,465,attacking
466000,26.72814702683775,43.526509255389925,7,466,middle
466000,26.735110417126748,1.2291830975558184,7,466,defensive
466000,44.399474089837476,54.17270778931977,7,466,middle
466000,77.03494492149397,106.34514999748984,7,466,attacking
466000,51.17363679964257,63.38968942702776,7,466,middle
466000,32.483826254258695,107.05789852905095,7,466,attacking
466000,28.266634660516488,108.6315327412203,7,466,attacking
466000,63.99559051853306,114.89942662472238,7,466,attacking
466000,60.633511240872735,117.57040933861384,7,466,attacking
466000,43.62420332334071,99.53352467055139,7,466,attacking
466000,47.41077868408705,118.06233124531114,7,466,attacking
466000,46.12204997450238,119.02201424493568,7,466,attacking
467000,27.250046249931813,1.1036047903598956,7,467,defensive
467000,27.5340052285619,46.118807543466275,7,467,middle
467000,50.99307684392712,64.5039604541466,7,467,middle
467000,77.53307808021736,107.1513084255549,7,467,attacking
467000,42.22195226818417,57.43714190560839,7,467,middle
467000,62.107140375071936,112.12167067230355,7,467,attacking
467000,29.146862225575706,112.42795955756273,7,467,attacking
467000,41.91874078026558,98.65119338281514,7,467,attacking
467000,34.0665706935218,108.9316829967962,7,467,attacking
467000,46.79165384527529,115.10866723657723,7,467,attacking
467000,45.78324930447578,119.01054475954511,7,467,attacking
468000,27.111155683268873,2.2665730486043145,7,468,defensive
468000,27.793634503199453,49.387264690929584,7,468,middle
468000,49.96119915383602,67.14457584441865,7,468,middle
468000,77.62343794400576,107.15671621211703,7,468,attacking
468000,41.37655940699897,59.780319984274435,7,468,middle
468000,63.89998481196481,119.62383300913483,7,468,attacking
468000,35.40700335267105,108.10415815513022,7,468,attacking
468000,31.167013201940577,113.48440460255809,7,468,attacking
468000,44.082726374779654,118.95297785338875,7,468,attacking
468000,40.36954399377145,100.86170420227724,7,468,attacking
468000,59.61524522574425,112.89228252007945,7,468,attacking
468000,46.5174897693653,116.06164480713194,7,468,attacking
469000,26.90437538986865,6.194427179784157,7,469,defensive
469000,27.88749159550774,52.24682076878531,7,469,middle
469000,48.49996121510328,68.62490650567753,7,469,middle
469000,41.19449049481553,60.486432098267855,7,469,middle
469000,77.62343794400576,107.15671621211703,7,469,attacking
469000,56.70890630627164,110.97624717431131,7,469,attacking
469000,33.12016207301993,113.56859184716781,7,469,attacking
469000,35.60713092329038,109.01140825182411,7,469,attacking
469000,39.29400420446865,106.5651292516141,7,469,attacking
469000,43.54933689199265,119.95979570898359,7,469,attacking
469000,46.46290548818979,115.09508894069465,7,469,attacking
470000,27.317776204807775,8.424335888031663,7,470,defensive
470000,27.412312327526656,57.02265203566254,7,470,middle
470000,77.62343794400576,107.15671621211703,7,470,attacking
470000,41.25152461119788,60.12688896006878,7,470,middle
470000,47.41466646604572,69.34619209945575,7,470,middle
470000,54.24988865551687,110.85313291714307,7,470,attacking
470000,39.636914561816866,98.48736460204898,7,470,attacking
470000,35.013920192762534,110.81143639380961,7,470,attacking
470000,46.6821169200218,115.10414302350988,7,470,attacking
470000,35.58939624668437,115.63021770442006,7,470,attacking
471000,27.256627962996557,9.096856370518225,7,471,defensive
471000,26.72978468841623,61.1506847765293,7,471,middle
471000,41.33266652620982,60.506216903999764,7,471,middle
471000,46.1352533435972,66.2249217787149,7,471,middle
471000,58.48882697482701,112.83975684758852,7,471,attacking
471000,77.4426738353564,107.14589837632057,7,471,attacking
471000,35.75112087519364,107.23777418107176,7,471,attacking
471000,52.04669682147889,112.53935091005383,7,471,attacking
471000,40.57184623694758,100.87535037832586,7,471,attacking
471000,44.423701717363045,118.96452087562587,7,471,attacking
471000,45.75464126508581,114.11317971203253,7,471,attacking
472000,27.18030139436038,9.2349065268901,7,472,defensive
472000,25.955663391699485,65.25792355986218,7,472,middle
472000,76.35533755695981,107.08081939845445,7,472,attacking
472000,45.195084701901145,64.09340763383176,7,472,middle
472000,40.17965957470533,58.1757143150078,7,472,middle
472000,35.82649325076919,109.02276007826018,7,472,attacking
472000,48.52566229423878,110.56654059339992,7,472,attacking
472000,39.27649143322557,104.02641104127468,7,472,attacking
472000,43.96653228863802,115.96093666144131,7,472,attacking
473000,27.20203924371379,9.16190367097353,7,473,defensive
473000,26.703364635904823,69.00665550886437,7,473,middle
473000,43.83009599528917,62.35881597192024,7,473,middle
473000,74.96423946534455,108.58666621413222,7,473,attacking
473000,38.74103823056325,54.90005734459862,7,473,middle
473000,40.33579218806857,112.93010874261185,7,473,attacking
473000,36.90682619591145,100.6281285508928,7,473,attacking
473000,34.943172324950616,118.64358571320489,7,473,attacking
473000,45.380082764875354,113.15649135906699,7,473,attacking
473000,43.89251353577639,116.9404610336028,7,473,attacking
474000,27.28955871885657,9.104549456004108,7,474,defensive
474000,72.25130438399425,107.6289698407008,7,474,attacking
474000,27.169343707538495,72.99696391815633,7,474,middle
474000,42.41858704839086,60.294810914847865,7,474,middle
474000,36.832261555856995,51.13464497612527,7,474,middle
474000,42.17738035698443,115.89030282331994,7,474,attacking
474000,35.68643546189719,95.20945401012688,7,474,attacking
474000,45.53614436852246,114.10376247032895,7,474,attacking
474000,33.15566249298276,112.60786914966657,7,474,attacking
474000,43.85496714836727,113.0880455249647,7,474,attacking
475000,27.31253480013518,9.26573317296645,7,475,defensive
475000,71.51865276150338,108.39139534045086,7,475,attacking
475000,27.452841123013666,73.54302817663267,7,475,middle
475000,35.87397212222342,49.20334564368429,7,475,middle
475000,42.2653525190676,59.908808087921784,7,475,middle
475000,42.457291781794524,117.88522623540135,7,475,attacking
475000,50.73073144764721,114.32766632938709,7,475,attacking
475000,32.276065139154284,114.50912472061302,7,475,attacking
475000,49.65519609645167,103.0562043532399,7,475,attacking
475000,48.03800306864605,114.21160029612723,7,475,attacking
475000,35.48889974591697,95.19417418474859,7,475,attacking
475000,46.85253136254373,118.04237221381969,7,475,attacking
475000,33.71114043559662,116.55734537640613,7,475,attacking
476000,27.516669981609176,7.094871158495238,7,476,defensive
476000,71.98705060159307,108.41794101072153,7,476,attacking
476000,28.72217974198481,73.68995705872413,7,476,middle
476000,42.624013719077155,60.324365939146844,7,476,middle
476000,53.88952766042721,100.25586693224781,7,476,attacking
476000,37.853225940198804,49.81523556185333,7,476,middle
476000,49.84035836939445,115.23458946994782,7,476,attacking
476000,32.73813867640025,114.5282092292985,7,476,attacking
476000,44.082726374779654,118.95297785338875,7,476,attacking
476000,46.62889957588199,118.03437593025879,7,476,attacking
476000,35.372394992267225,95.92088340379436,7,476,attacking
476000,47.07597231059333,118.05036057802789,7,476,attacking
477000,27.694460558395164,5.983745245736799,7,477,defensive
477000,40.53948355881669,49.392016302553216,7,477,middle
477000,54.45915872708926,98.8160765688273,7,477,attacking
477000,29.82037163073633,70.82542310202459,7,477,middle
477000,73.48006538829853,108.50255363770518,7,477,attacking
477000,42.29788384527432,60.644429972770155,7,477,middle
477000,31.928996275304616,114.49478956087896,7,477,attacking
477000,35.62010351080774,93.75919426242896,7,477,attacking
477000,48.56535672556114,117.11629555307132,7,477,attacking
477000,49.97954628924374,114.29528749018036,7,477,attacking
477000,42.88037654677226,116.9023757351033,7,477,attacking
478000,26.731875036935108,3.6375713890756742,7,478,defensive
478000,75.02287573844731,107.79047485711578,7,478,attacking
478000,43.79362806794393,49.08997671568886,7,478,middle
478000,41.923862356042186,59.85944110582447,7,478,middle
478000,30.951756123676123,70.00497363633343,7,478,middle
478000,31.397524054853395,113.49433999619588,7,478,attacking
478000,36.23001483895031,92.39766746779404,7,478,attacking
478000,51.52793090210952,103.17694054192414,7,478,attacking
478000,48.455056445859135,117.11214468091725,7,478,attacking
478000,49.84035836939445,115.23458946994782,7,478,attacking
479000,27.382470494318746,2.937020923354112,7,479,defensive
479000,31.046052588603033,67.70010712338706,7,479,middle
479000,47.590486523208824,49.992095071829226,7,479,middle
479000,76.39723328948251,107.87055987702377,7,479,attacking
479000,42.06051167853946,59.87919423414556,7,479,middle
479000,32.54716248294848,113.54389364874984,7,479,attacking
479000,36.80702203987642,92.44535554711767,7,479,attacking
479000,49.73208186660245,115.23011729834111,7,479,attacking
479000,47.80956037371581,119.07913879867662,7,479,attacking
479000,45.66846209833517,102.79918062982895,7,479,attacking
479000,43.30815239112251,113.06350571360085,7,479,attacking
480000,26.62030989666436,1.8249446882709464,8,480,defensive
480000,51.290882717204546,51.15282780993836,8,480,middle
480000,29.578428213524937,69.83605158044118,8,480,middle
480000,42.0072677057561,60.235628460739456,8,480,middle
480000,77.17411508891422,108.7119073831701,8,480,attacking
480000,37.197713059972465,91.78580017634701,8,480,attacking
480000,34.11964158012207,114.58527042821778,8,480,attacking
480000,48.83338733723952,113.31147309152439,8,480,attacking
480000,41.682602407348654,109.32581560494309,8,480,attacking
480000,47.80956037371581,119.07913879867662,8,480,attacking
480000,39.800929253671654,114.81992650557855,8,480,attacking
481000,26.583850845533632,3.9576218466657735,8,481,defensive
481000,55.055316360836926,52.887519029426755,8,481,middle
481000,76.94486909657014,107.90247260575694,8,481,attacking
481000,27.760157860146613,73.06590754014299,8,481,middle
481000,41.95356660792508,60.595126345494485,8,481,middle
481000,43.74130722147038,118.94142125511841,8,481,attacking
481000,47.055046634868276,112.30658529531762,8,481,attacking
481000,37.08771457156406,93.16853273485654,8,481,attacking
481000,34.04156195911868,106.26745662209909,8,481,attacking
481000,39.406803138557336,107.4390320853989,8,481,attacking
481000,34.837949239952636,108.9716033224513,8,481,attacking
482000,27.19022056408371,6.128501962514605,8,482,defensive
482000,58.45587846653797,55.46301923907748,8,482,middle
482000,26.137634665523226,78.255880225447,8,482,middle
482000,42.897662974545135,60.36374096080133,8,482,middle
482000,76.80897425230687,107.107969202203,8,482,attacking
482000,43.51345035669831,118.93370780558271,8,482,attacking
482000,29.95152213833999,105.16407583628718,8,482,attacking
482000,33.463378659769,113.5833863293588,8,482,attacking
482000,45.98067406777453,112.25648520742693,8,482,attacking
482000,37.46014278029029,110.0125298301511,8,482,attacking
482000,36.529240906550534,91.72969495643295,8,482,attacking
483000,27.397453544424323,7.706634367020982,8,483,defensive
483000,25.344913261285008,83.51444355587421,8,483,attacking
483000,60.82446080568096,59.88354761546169,8,483,middle
483000,77.17411508891422,108.7119073831701,8,483,attacking
483000,43.25207690590807,61.89874683314277,8,483,middle
483000,28.700730369603214,104.22865094533738,8,483,attacking
483000,33.28279651351725,106.22445679957744,8,483,attacking
483000,44.21401446370834,111.25635467952429,8,483,attacking
483000,36.09447504326773,94.51486794832906,8,483,attacking
483000,38.89634091786909,113.817564982885,8,483,attacking
484000,27.100690626352716,7.564411843109141,8,484,defensive
484000,44.01921705990678,64.32680227144006,8,484,middle
484000,62.20545776517528,65.30687421027437,8,484,middle
484000,26.40911812464893,88.8106713277714,8,484,attacking
484000,76.16368233309746,108.65464367508875,8,484,attacking
484000,28.264397854458068,104.20253744545722,8,484,attacking
484000,36.5735731599583,95.2780718073165,8,484,attacking
484000,43.35133961285752,111.21463552946884,8,484,attacking
484000,32.5171875065228,108.85150068198354,8,484,attacking
484000,40.225065850069726,112.92513878312074,8,484,attacking
484000,38.45009810921513,117.741954962924,8,484,attacking
485000,27.153996732637697,7.721640409062857,8,485,defensive
485000,44.56973319860534,65.20175045978206,8,485,middle
485000,62.453916323842535,72.99447950407881,8,485,middle
485000,31.163666869067473,95.60107957747425,8,485,attacking
485000,74.44102212439462,106.96624672884772,8,485,attacking
485000,28.373548664380053,104.20906978010362,8,485,attacking
485000,37.53638502488856,98.33655297445938,8,485,attacking
485000,44.35089900589033,109.46390196407017,8,485,attacking
485000,43.89165698107546,114.0328797382654,8,485,attacking
485000,33.106230854334676,107.98126790250994,8,485,attacking
485000,39.10047166123584,110.09465351771283,8,485,attacking
486000,27.12213999873431,7.714128337353102,8,486,defensive
486000,28.264397854458068,104.20253744545722,8,486,attacking
486000,46.49161116593945,69.66571309175065,8,486,middle
486000,61.77566258202229,82.59676706567477,8,486,attacking
486000,73.74864188716975,105.37163075735174,8,486,attacking
486000,34.0665706935218,108.9316829967962,8,486,attacking
486000,46.467498929202605,107.82774559362267,8,486,attacking
486000,38.76529248673238,107.40371403500212,8,486,attacking
486000,36.78031794850045,111.8274599312572,8,486,attacking
486000,39.23285596265743,97.70135753261253,8,486,attacking
486000,37.66565377501451,112.8102742288,8,486,attacking
486000,38.94556396547602,99.98022141661664,8,486,attacking
487000,27.12213999873431,7.714128337353102,8,487,defensive
487000,73.74864188716975,105.37163075735174,8,487,attacking
487000,62.206616111169815,90.07978606434332,8,487,attacking
487000,24.569622523305576,105.73065348094441,8,487,attacking
487000,37.777440820648195,112.81529283574343,8,487,attacking
487000,48.07096932936413,76.42819317846757,8,487,middle
487000,48.871501802377765,112.39128842918932,8,487,attacking
487000,33.98502491074932,108.0282070373348,8,487,attacking
487000,44.58020269362876,119.99270401348552,8,487,attacking
487000,50.466220255025014,108.9085109707783,8,487,attacking
487000,47.15422945588708,110.49787754276628,8,487,attacking
488000,27.132929037480356,7.7893938654714105,8,488,defensive
488000,73.86514220271225,106.15049230797514,8,488,attacking
488000,35.967092488726756,113.69130448002025,8,488,attacking
488000,48.02086753651997,78.46681105343654,8,488,middle
488000,32.62815350231362,108.85724334403153,8,488,attacking
488000,61.173517941582546,88.17222668864287,8,488,attacking
488000,41.07146616160266,116.83430776725871,8,488,attacking
488000,50.10475417122792,117.17422222410778,8,488,attacking
488000,55.82217247597108,104.24317277552807,8,488,attacking
488000,19.745555266785793,101.97217394009716,8,488,attacking
488000,54.86439786277952,110.00798185902562,8,488,attacking
488000,51.50544301262937,118.20873066210739,8,488,attacking
489000,27.20677914226615,7.661643392961821,8,489,defensive
489000,18.184499857696252,101.8739060863761,8,489,attacking
489000,50.67003145466912,83.08429146894801,8,489,attacking
489000,51.22151953885735,116.24735475942491,8,489,attacking
489000,74.92387931793337,105.44561108765946,8,489,attacking
489000,62.20639420580688,85.38189932947124,8,489,attacking
489000,37.67489835243451,110.94012134993852,8,489,attacking
489000,33.14044866129973,107.09404698014576,8,489,attacking
489000,40.31641984988408,119.85658844184614,8,489,attacking
489000,57.25910290124758,103.5464258617776,8,489,attacking
489000,58.60637024557532,106.83385099030798,8,489,attacking
490000,27.12213999873431,7.714128337353102,8,490,defensive
490000,54.9666829207722,86.3927933890375,8,490,attacking
490000,63.74299120579338,83.88048961398106,8,490,attacking
490000,19.323957267739736,100.2663046391144,8,490,attacking
490000,75.27093042935401,103.21596258671514,8,490,attacking
490000,41.00389597858802,107.52695726448587,8,490,attacking
490000,47.472921061924225,119.06774285013262,8,490,attacking
490000,51.889161766221896,115.31921114762027,8,490,attacking
490000,33.17422709564617,106.21830233118874,8,490,attacking
490000,54.08922029653519,97.34309054153523,8,490,attacking
490000,61.717550005576065,108.66731237674624,8,490,attacking
490000,67.3008975281393,116.88214857695596,8,490,attacking
491000,27.143194379569874,7.64663735091996,8,491,defensive
491000,21.71419313219822,95.64636922426405,8,491,attacking
491000,32.918720822652,104.48110180822863,8,491,attacking
491000,48.7031466416239,94.11338391819874,8,491,attacking
491000,77.07600628985203,102.60815905454243,8,491,attacking
491000,68.67680841671509,81.26160945287879,8,491,attacking
491000,61.35744642070741,85.86288913542589,8,491,attacking
491000,42.72488745896155,108.49502572729001,8,491,attacking
491000,55.298422562150115,114.5245493570122,8,491,attacking
491000,54.241576080621215,115.4163748173069,8,491,attacking
491000,75.55572377214874,109.42914958172383,8,491,attacking
491000,45.19075754732385,105.21559461964834,8,491,attacking
491000,69.63602541476574,109.10325011649226,8,491,attacking
492000,27.132929037480356,7.7893938654714105,8,492,defensive
492000,67.3680638433934,82.66303620911899,8,492,attacking
492000,22.420324844764366,92.70283859298557,8,492,attacking
492000,32.59965641560511,101.9566384327601,8,492,attacking
492000,71.51049552036176,74.55689538747201,8,492,middle
492000,56.244396248140625,114.56532384142345,8,492,attacking
492000,65.31984183861685,96.1360069633737,8,492,attacking
492000,44.268967107786324,87.18576948885527,8,492,attacking
492000,48.185827545220874,96.89451804021476,8,492,attacking
492000,59.13448281883164,113.77377775043715,8,492,attacking
492000,77.41344446095019,99.80187080565979,8,492,attacking
492000,78.58804280426855,101.99382997573991,8,492,attacking
492000,43.47427074581796,105.95207405726116,8,492,attacking
493000,27.18584902843383,7.7291524807725835,8,493,defensive
493000,71.65877268387699,61.18744414911858,8,493,middle
493000,23.013324765197428,91.305366987754,8,493,attacking
493000,78.27820078410538,101.26169713142662,8,493,attacking
493000,65.20643044572647,96.80587106869544,8,493,attacking
493000,41.482377198369626,77.21630905839604,8,493,middle
493000,67.16654714520206,78.62052795213317,8,493,middle
493000,52.7167755697285,95.82298210296997,8,493,attacking
493000,33.869589740948925,98.84712269410723,8,493,attacking
493000,61.12905698306428,114.77586888380259,8,493,attacking
493000,66.22552638691234,114.9955438085157,8,493,attacking
493000,45.30901091523355,103.5813750966055,8,493,attacking
494000,27.20677914226615,7.661643392961821,8,494,defensive
494000,70.67683257666147,53.797339521741804,8,494,middle
494000,66.47399825990136,79.51760054926368,8,494,middle
494000,24.538775458803556,95.85710093709983,8,494,attacking
494000,78.27820078410538,101.26169713142662,8,494,attacking
494000,40.00081272839176,72.05971531341191,8,494,middle
494000,47.37019219320568,102.90889081687416,8,494,attacking
494000,35.055403181310176,100.50324035871839,8,494,attacking
494000,56.799825371574634,94.77200254267788,8,494,attacking
494000,63.92150963216981,96.02410198429281,8,494,attacking
494000,64.50410884824196,114.92134513034053,8,494,attacking
494000,70.5679391769605,106.73443822445284,8,494,attacking
495000,27.026552044595103,7.691592122223895,8,495,defensive
495000,67.86651654583943,49.56902062355003,8,495,middle
495000,65.50688143093011,79.40842209018587,8,495,middle
495000,39.262014327347494,68.7456743717726,8,495,middle
495000,27.383185029587406,101.62033520074499,8,495,attacking
495000,77.29192908420531,101.90262618463264,8,495,attacking
495000,57.89199031066875,95.54157129856878,8,495,attacking
495000,49.32778360965105,106.29316962899954,8,495,attacking
495000,36.975181923910895,103.88508679822691,8,495,attacking
495000,62.162314924512856,97.25733526508972,8,495,attacking
495000,65.75856649357448,107.25062389650537,8,495,attacking
496000,27.143194379569874,7.64663735091996,8,496,defensive
496000,64.24927272944387,50.91797148608774,8,496,middle
496000,30.10681151132406,99.37105575577847,8,496,attacking
496000,38.959228897725744,69.15524519235188,8,496,middle
496000,74.56265289192825,103.16818626317564,8,496,attacking
496000,63.45510894034655,79.6753585805126,8,496,middle
496000,54.36703693471914,97.36420127317737,8,496,attacking
496000,67.34905099189686,114.14244058894529,8,496,attacking
496000,37.59996534947758,104.76127945627987,8,496,attacking
496000,49.964612058318004,111.53445519449436,8,496,attacking
496000,65.04323236560728,114.03895727579923,8,496,attacking
496000,58.79174998577379,103.64523675682707,8,496,attacking
496000,60.82847285464288,104.55831549711262,8,496,attacking
497000,27.12213999873431,7.714128337353102,8,497,defensive
497000,60.33490650828874,51.2954214120913,8,497,middle
497000,38.79563582606054,66.93390296106011,8,497,middle
497000,50.63631959193157,94.27063511087448,8,497,attacking
497000,44.12253175878349,119.97809393907896,8,497,attacking
497000,30.47560934831263,100.19431319767199,8,497,attacking
497000,61.20276506841779,80.95601747065774,8,497,attacking
497000,35.875467764369624,106.37139020701329,8,497,attacking
497000,71.87526355595938,102.2497268883944,8,497,attacking
497000,59.4038093578296,99.90657143645038,8,497,attacking
497000,56.652404762760355,107.54888029544843,8,497,attacking
497000,59.05566203391604,108.52076588625688,8,497,attacking
497000,64.14678795662455,111.3486377652718,8,497,attacking
497000,49.50962174025703,112.42104483131425,8,497,attacking
498000,27.129560514070956,6.315543497398281,8,498,defensive
498000,38.64164681850328,65.6401748762778,8,498,middle
498000,70.42360305269105,98.58427032710462,8,498,attacking
498000,57.26652341658423,56.793809894524124,8,498,middle
498000,43.28539821520685,118.92598756803042,8,498,attacking
498000,57.26462834478474,78.98256002975414,8,498,middle
498000,48.60849956622356,88.83756997490555,8,498,attacking
498000,31.280721948017312,97.11918328846878,8,498,attacking
498000,55.563701547328066,108.32852246798141,8,498,attacking
498000,56.37319455889714,96.11072838953599,8,498,attacking
498000,30.052102963145305,97.02923528043347,8,498,attacking
498000,57.99296168891284,99.07478598302855,8,498,attacking
498000,49.88539184374911,117.16596686457977,8,498,attacking
499000,26.826495483691907,2.304929867768024,8,499,defensive
499000,33.051815221235,65.75133996154871,8,499,middle
499000,70.8308348985405,95.91334870536261,8,499,attacking
499000,34.85859087681313,92.98720670995442,8,499,attacking
499000,54.212577487792466,60.58614806219803,8,499,middle
499000,68.53698140942055,104.27350842173665,8,499,attacking
499000,52.78200687021777,75.98574120545277,8,499,middle
499000,22.3662797936208,87.104761298689,8,499,attacking
499000,48.71538694144357,79.06715229268796,8,499,middle
499000,41.638070439114244,116.8556289274156,8,499,attacking
499000,58.004922387975206,102.81814182287943,8,499,attacking
499000,55.391605062155065,112.69532821827998,8,499,attacking
499000,56.841583522772325,112.76294365168424,8,499,attacking
499000,42.17710963244165,104.20453764768355,8,499,attacking
499000,42.82237936111477,105.07384499422665,8,499,attacking
500000,25.510771986705816,2.990981130020927,8,500,defensive
500000,68.17292347098433,90.62481854429569,8,500,attacking
500000,68.92794315405936,100.59037586520697,8,500,attacking
500000,24.580480352714137,66.4213941313354,8,500,middle
500000,43.95077700786942,66.76234715472506,8,500,middle
500000,40.71479323364503,115.83256169140404,8,500,attacking
500000,21.366962277433604,74.96512670610787,8,500,middle
500000,57.004861488822165,100.47508366584009,8,500,attacking
500000,33.54793347926292,96.5292367653121,8,500,attacking
500000,48.78434181392295,56.43622623045175,8,500,middle
500000,56.9982708995429,110.11840931315878,8,500,attacking
500000,34.44623745518708,93.6652526379576,8,500,attacking
500000,49.47095251171143,110.61386890784348,8,500,attacking
500000,44.78953933681002,97.36793015696581,8,500,attacking
500000,34.915811393700345,94.42210970141919,8,500,attacking
500000,23.435930214591224,69.08051365487319,8,500,middle
500000,51.30011398030277,84.28567537583339,8,500,attacking
501000,25.610130112961343,2.006220934384629,8,501,defensive
501000,62.73057461603195,85.99939162401176,8,501,attacking
501000,22.177010052410026,67.49999186852178,8,501,middle
501000,46.457508749763136,66.67892243064733,8,501,middle
501000,55.56119401672687,96.74674518139207,8,501,attacking
501000,35.93136572529373,58.26570531381496,8,501,middle
501000,39.91333763432157,114.82456950893649,8,501,attacking
501000,28.644100120981413,89.00669114595155,8,501,attacking
501000,40.62755779736682,48.29053842406296,8,501,middle
501000,45.65734020154471,104.41825608782563,8,501,attacking
501000,23.820554342064536,91.37207961494975,8,501,attacking
501000,41.62835098421755,82.15585823510153,8,501,attacking
502000,24.611766789834775,1.4904493313450047,8,502,defensive
502000,56.41237416977749,78.88717934576248,8,502,middle
502000,54.640242379461256,93.91919460182979,8,502,attacking
502000,39.33760417017872,112.88531122702592,8,502,attacking
502000,40.59311364693157,53.57908216116307,8,502,middle
502000,43.75696930198656,98.03256748950156,8,502,attacking
502000,58.620030739717784,101.33617977496311,8,502,attacking
502000,17.899533428718428,57.15076001038001,8,502,middle
502000,24.74639011636842,37.7660354518309,8,502,defensive
502000,21.645500108047106,78.34877649536116,8,502,middle
502000,39.99864693204949,82.56607165458612,8,502,attacking
502000,15.644373577733983,81.94183659688444,8,502,attacking
502000,25.175774774599976,37.3890471109565,8,502,defensive
502000,23.476201599857227,44.8823295907321,8,502,middle
502000,22.020988391728263,51.338864718364476,8,502,middle
503000,33.912892353472664,39.64361894620285,8,503,defensive
503000,13.648550086308012,23.40170534775504,8,503,defensive
503000,14.032996689490973,44.75485063888671,8,503,middle
503000,10.983233676790595,64.21684092778045,8,503,middle
503000,41.56775306770642,92.83881161627625,8,503,attacking
503000,38.80359335237549,68.68733363172323,8,503,middle
503000,53.21414093589613,92.4664753294486,8,503,attacking
503000,49.35100822493615,71.81201153679989,8,503,middle
503000,15.226184045062654,73.7323323837181,8,503,middle
503000,20.258076769242095,61.494461614826726,8,503,middle
503000,56.36602257756699,108.37269209203136,8,503,attacking
503000,39.030868825096675,118.7819628257099,8,503,attacking
503000,50.64251075155754,103.11985784761893,8,503,attacking
504000,28.687207456785767,29.558771284144257,8,504,defensive
504000,51.28130971984739,87.84294905381412,8,504,attacking
504000,11.75313877161152,60.764464733071854,8,504,middle
504000,20.63743064434563,63.24736282019463,8,504,middle
504000,55.732660290669116,105.0369792760439,8,504,attacking
504000,10.828987259012337,35.02421978466431,8,504,defensive
504000,37.59846083111685,65.92308583234872,8,504,middle
504000,41.32322223396318,66.83759910681015,8,504,middle
504000,38.660131535236026,108.27791554151756,8,504,attacking
504000,1.685833904196437,56.85472103019465,8,504,middle
504000,42.943033745051466,102.62347282000371,8,504,attacking
504000,39.43435047031247,87.36261089745358,8,504,attacking
505000,26.319304148053373,24.590947755605953,8,505,defensive
505000,11.460168216192521,29.35791839814121,8,505,defensive
505000,56.38131185707341,102.71102918352182,8,505,attacking
505000,50.20914733016851,84.17602175559323,8,505,attacking
505000,23.366260806843183,62.334732089005044,8,505,middle
505000,1.4805470338887907,44.85912362463117,8,505,middle
505000,7.800649209103629,54.54213880504038,8,505,middle
505000,33.09088387943388,62.429488275469026,8,505,middle
505000,36.516436967109,63.70513760935955,8,505,middle
505000,35.60496068884085,98.9692345874901,8,505,attacking
505000,37.609147793395955,87.19370241759454,8,505,attacking
506000,24.138138640340628,21.168266870872827,8,506,defensive
506000,10.987003848906912,26.802212044911215,8,506,defensive
506000,25.25237872493983,63.43329112035507,8,506,middle
506000,37.283359653852045,104.7423295765904,8,506,attacking
506000,6.599361198257893,49.63719946233252,8,506,middle
506000,27.527676487610904,60.860650928367335,8,506,middle
506000,49.68940946530946,80.77335194381219,8,506,attacking
506000,35.457824118891125,57.83706469191951,8,506,middle
506000,57.45580425306315,99.76670887964494,8,506,attacking
506000,29.423893318774862,100.123369373459,8,506,attacking
506000,35.128365664644214,90.24663098715439,8,506,attacking
507000,21.282738096930455,19.901568668212363,8,507,defensive
507000,23.546858486470338,60.30757691141002,8,507,middle
507000,48.701722009193844,76.50060773961168,8,507,middle
507000,10.010547023209595,23.647359143352304,8,507,defensive
507000,37.40112926807054,103.0835804242086,8,507,attacking
507000,58.38505515090265,96.96516771704152,8,507,attacking
507000,8.373988314380373,47.89222666035947,8,507,middle
507000,32.522544301984134,54.61845421306029,8,507,middle
507000,1.9549451949923338,41.00120416586236,8,507,middle
507000,28.985510398076173,77.44657668302155,8,507,middle
507000,23.962624812578387,98.14999791409906,8,507,attacking
508000,20.252438153969837,21.1755617260512,8,508,defensive
508000,1.083450715491542,40.28150244262535,8,508,middle
508000,58.318128493440526,94.89550824213704,8,508,attacking
508000,30.002906544181936,50.35360673484381,8,508,middle
508000,47.753236354494874,72.99963387135436,8,508,middle
508000,11.675232236791217,47.442362173211805,8,508,middle
508000,21.883262828220744,60.88882119727885,8,508,middle
508000,19.781115601196618,98.65941140825183,8,508,attacking
508000,37.08825158254237,103.06388386269256,8,508,attacking
508000,20.219653855649366,74.29603643467914,8,508,middle
509000,3.405026841603356,45.80605194105456,8,509,middle
509000,21.00615969067169,24.2652134654451,8,509,defensive
509000,58.05820186561664,92.22917531962013,8,509,attacking
509000,46.38093808522772,69.213785047555,8,509,middle
509000,27.15890527926589,46.91146686917584,8,509,middle
509000,20.4103704198265,61.93505367129171,8,509,middle
509000,13.256558700785153,46.43949154927287,8,509,middle
509000,10.887219664354546,68.52993310268218,8,509,middle
509000,15.881350752922817,97.58134087368845,8,509,attacking
509000,18.29237249272771,64.25764595826644,8,509,middle
